N	i	pyomo_ipopt	pyomo_status	pyomo_message	scipy_cobyla	scipy_status	scipy_message	equal_answers	RTO_pyomo	RTO_scipy	MARGIN_pyomo	MARGIN_scipy
45	27	0.04085	ok	optimal	0.23112	2	Maximum number of function evaluations has been exceeded.	True	7659.892	7264.689	1252.239	1252.244
45	28	0.04403	ok	optimal	0.42889	1	Optimization terminated successfully.	True	9221.524	9219.175	1749.978	1749.978
45	29	0.05536	ok	optimal	0.36817	2	Maximum number of function evaluations has been exceeded.	True	9979.395	9968.963	2202.773	2202.773
50	0	0.07418	ok	optimal	0.69915	1	Optimization terminated successfully.	True	8896.671	8896.648	1740.467	1740.467
50	1	0.08193	ok	optimal	0.5742	1	Optimization terminated successfully.	True	9608.673	9567.744	1551.847	1551.847
50	2	0.04259	ok	optimal	0.40604	2	Maximum number of function evaluations has been exceeded.	True	9126.936	9125.346	1376.595	1376.595
50	3	0.04152	ok	optimal	0.38466	2	Maximum number of function evaluations has been exceeded.	True	9797.154	9496.491	1681.963	1681.963
50	4	0.04587	ok	optimal	0.44454	2	Maximum number of function evaluations has been exceeded.	False	7943.802	7943.802	1544.864	1545.063
50	5	0.09306	ok	optimal	0.49902	2	Maximum number of function evaluations has been exceeded.	False	9902.029	9902.029	1998.9	1998.919
50	6	0.04107	ok	optimal	0.38813	2	Maximum number of function evaluations has been exceeded.	True	12056.433	11928.108	2173.005	2173.005
50	7	0.04183	ok	optimal	0.40723	2	Maximum number of function evaluations has been exceeded.	True	10297.912	10267.952	1766.339	1766.339
50	8	0.04532	ok	optimal	0.44172	2	Maximum number of function evaluations has been exceeded.	True	9617.39	9613.987	1640.649	1640.649
50	9	0.04012	ok	optimal	0.3587	2	Maximum number of function evaluations has been exceeded.	True	7610.717	7482.703	1443.822	1443.822
50	10	0.04388	ok	optimal	0.43664	2	Maximum number of function evaluations has been exceeded.	True	9537.412	9533.322	1726.941	1726.941
50	11	0.04989	ok	optimal	0.40184	2	Maximum number of function evaluations has been exceeded.	True	9469.207	9446.822	1478.821	1478.828
50	12	0.05325	ok	optimal	0.4501	2	Maximum number of function evaluations has been exceeded.	False	9186.817	9186.817	1305.215	1305.215
50	13	0.04847	ok	optimal	0.44316	1	Optimization terminated successfully.	False	9704.562	9704.562	1762.093	1762.077
50	14	0.0489	ok	optimal	0.36718	2	Maximum number of function evaluations has been exceeded.	True	10876.26	10804.21	1924.776	1924.776
50	15	0.04217	ok	optimal	0.40371	2	Maximum number of function evaluations has been exceeded.	True	8146.612	8130.691	1297.264	1297.264
50	16	0.04499	ok	optimal	0.34232	2	Maximum number of function evaluations has been exceeded.	True	7993.474	7780.973	1258.703	1258.703
50	17	0.04823	ok	optimal	0.43422	2	Maximum number of function evaluations has been exceeded.	True	9986.192	9985.523	1873.876	1873.876
50	18	0.11565	ok	optimal	0.44022	2	Maximum number of function evaluations has been exceeded.	False	9966.694	9966.694	1760.276	1760.28
50	19	0.0487	ok	optimal	0.38929	1	Optimization terminated successfully.	True	8104.118	8096.321	1090.58	1090.58
50	20	0.04754	ok	optimal	0.37428	1	Optimization terminated successfully.	False	10695.528	10695.528	1704.18	1704.161
50	21	0.0467	ok	optimal	0.37854	2	Maximum number of function evaluations has been exceeded.	True	10958.87	10901.946	2215.363	2215.363
50	22	0.0396	ok	optimal	0.44101	2	Maximum number of function evaluations has been exceeded.	True	9036.366	9034.783	1442.442	1442.442
50	23	0.04089	ok	optimal	0.42429	2	Maximum number of function evaluations has been exceeded.	True	7496.252	7479.96	1219.283	1219.283
50	24	0.04428	ok	optimal	0.43101	1	Optimization terminated successfully.	True	9839.706	9839.399	2131.533	2131.533
50	25	0.04741	ok	optimal	0.45206	2	Maximum number of function evaluations has been exceeded.	False	9192.468	9192.468	1779.576	1779.568
50	26	0.04828	ok	optimal	0.42732	1	Optimization terminated successfully.	True	10751.278	10749.897	2197.334	2197.334
50	27	0.04413	ok	optimal	0.35902	2	Maximum number of function evaluations has been exceeded.	True	8217.065	8163.537	1348.816	1348.826
50	28	0.04862	ok	optimal	0.43464	2	Maximum number of function evaluations has been exceeded.	True	9376.725	9368.778	1540.942	1540.942
50	29	0.04668	ok	optimal	0.41272	1	Optimization terminated successfully.	True	11441.772	11438.497	2178.412	2178.412
55	0	0.0422	ok	optimal	0.56018	2	Maximum number of function evaluations has been exceeded.	True	10940.573	10933.472	2179.652	2179.652
55	1	0.04113	ok	optimal	0.46194	2	Maximum number of function evaluations has been exceeded.	True	9723.174	9475.463	1639.324	1639.334
55	2	0.04601	ok	optimal	0.57649	2	Maximum number of function evaluations has been exceeded.	True	9603.665	9601.792	1946.314	1946.314
55	3	0.0378	ok	optimal	0.44329	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	10375.814	9368.073	1688.922	1688.941
55	4	0.04304	ok	optimal	0.45686	2	Maximum number of function evaluations has been exceeded.	True	9214.859	9101.609	1713.987	1713.987
55	5	0.04918	ok	optimal	0.50414	2	Maximum number of function evaluations has been exceeded.	True	11277.988	11267.893	2298.023	2298.023
55	6	0.04359	ok	optimal	0.49178	2	Maximum number of function evaluations has been exceeded.	True	13684.353	13620.132	2695.564	2695.564
55	7	0.04782	ok	optimal	0.52627	2	Maximum number of function evaluations has been exceeded.	True	10256.926	10231.267	1658.707	1658.707
55	8	0.04826	ok	optimal	0.59257	2	Maximum number of function evaluations has been exceeded.	True	10536.583	10532.518	1777.995	1777.995
55	9	0.04946	ok	optimal	0.46837	2	Maximum number of function evaluations has been exceeded.	True	8318.917	8124.776	1574.58	1574.58
55	10	0.04808	ok	optimal	0.52976	2	Maximum number of function evaluations has been exceeded.	True	10845.637	10833.391	2055.606	2055.606
55	11	0.04255	ok	optimal	0.46805	2	Maximum number of function evaluations has been exceeded.	True	10825.966	10695.674	1801.114	1801.114
55	12	0.03938	ok	optimal	0.42093	2	Maximum number of function evaluations has been exceeded.	True	9460.96	9053.909	1593.115	1593.115
55	13	0.04459	ok	optimal	0.55284	2	Maximum number of function evaluations has been exceeded.	True	11640.631	11594.009	1770.409	1770.409
55	14	0.0451	ok	optimal	0.47715	2	Maximum number of function evaluations has been exceeded.	True	10976.436	10859.302	2129.547	2129.547
55	15	0.04004	ok	optimal	0.5572	2	Maximum number of function evaluations has been exceeded.	True	9469.623	9467.918	1062.974	1062.974
55	16	0.04336	ok	optimal	0.49515	2	Maximum number of function evaluations has been exceeded.	True	8235.495	8207.486	1459.303	1459.303
55	17	0.04344	ok	optimal	0.55113	2	Maximum number of function evaluations has been exceeded.	True	11088.419	11083.048	2057.282	2057.282
55	18	0.05067	ok	optimal	0.60265	2	Maximum number of function evaluations has been exceeded.	True	10326.019	10325.984	1608.201	1608.201
55	19	0.0445	ok	optimal	0.56676	2	Maximum number of function evaluations has been exceeded.	True	9796.278	9785.132	1578.396	1578.396
55	20	0.05679	ok	optimal	0.5519	2	Maximum number of function evaluations has been exceeded.	True	11623.574	11621.311	2103.126	2103.126
55	21	0.04031	ok	optimal	0.55447	2	Maximum number of function evaluations has been exceeded.	True	12407.965	12386.171	1771.716	1771.716
55	22	0.04201	ok	optimal	0.49464	2	Maximum number of function evaluations has been exceeded.	True	10540.433	10511.423	1977.632	1977.632
55	23	0.05116	ok	optimal	0.48204	2	Maximum number of function evaluations has been exceeded.	True	9055.474	8983.83	1729.389	1729.416
55	24	0.04313	ok	optimal	0.52099	2	Maximum number of function evaluations has been exceeded.	True	10818.283	10798.916	1986.983	1986.983
55	25	0.04886	ok	optimal	0.53311	2	Maximum number of function evaluations has been exceeded.	True	9390.709	9374.858	1928.044	1928.044
55	26	0.0442	ok	optimal	0.55402	2	Maximum number of function evaluations has been exceeded.	True	12766.565	12755.215	2284.312	2284.312
55	27	0.04332	ok	optimal	0.47945	2	Maximum number of function evaluations has been exceeded.	True	10867.829	10682.814	1680.723	1680.723
55	28	0.04644	ok	optimal	0.56674	2	Maximum number of function evaluations has been exceeded.	True	10305.768	10305.729	1477.604	1477.604
55	29	0.05171	ok	optimal	0.56235	2	Maximum number of function evaluations has been exceeded.	True	12099.958	12059.01	2282.115	2282.115
60	0	0.04809	ok	optimal	0.60104	2	Maximum number of function evaluations has been exceeded.	True	11593.611	11473.544	2202.909	2202.909
60	1	0.04285	ok	optimal	0.66189	2	Maximum number of function evaluations has been exceeded.	True	10151.137	10123.256	1876.265	1876.265
60	2	0.04809	ok	optimal	0.74975	2	Maximum number of function evaluations has been exceeded.	True	11053.129	11052.927	1969.33	1969.33
60	3	0.04865	ok	optimal	0.71362	2	Maximum number of function evaluations has been exceeded.	True	10926.001	10925.576	1527.681	1527.684
60	4	0.05163	ok	optimal	0.62745	2	Maximum number of function evaluations has been exceeded.	True	9904.163	9887.72	1957.332	1957.332
60	5	0.05351	ok	optimal	0.73035	2	Maximum number of function evaluations has been exceeded.	True	12165.09	12165.087	2532.737	2531.583
60	6	0.05968	ok	optimal	0.70486	2	Maximum number of function evaluations has been exceeded.	True	15083.915	15079.297	2639.338	2639.338
60	7	0.04418	ok	optimal	0.68677	2	Maximum number of function evaluations has been exceeded.	True	11507.425	11479.337	1978.553	1978.553
60	8	0.05517	ok	optimal	0.70429	2	Maximum number of function evaluations has been exceeded.	True	10557.523	10549.299	1882.337	1882.337
60	9	0.04716	ok	optimal	0.73539	2	Maximum number of function evaluations has been exceeded.	True	10697.763	10696.524	1455.776	1455.776
60	10	0.04601	ok	optimal	0.67554	2	Maximum number of function evaluations has been exceeded.	True	11678.092	11676.987	2501.92	2501.92
60	11	0.04783	ok	optimal	0.59325	2	Maximum number of function evaluations has been exceeded.	True	12707.07	12637.703	1915.488	1915.488
60	12	0.04384	ok	optimal	0.67313	2	Maximum number of function evaluations has been exceeded.	True	10772.905	10772.567	1641.271	1641.271
60	13	0.04608	ok	optimal	0.63736	2	Maximum number of function evaluations has been exceeded.	True	11678.835	11673.111	1774.5	1774.5
60	14	0.04432	ok	optimal	0.57724	2	Maximum number of function evaluations has been exceeded.	True	11854.791	11724.811	2019.376	2019.376
60	15	0.05379	ok	optimal	0.74194	2	Maximum number of function evaluations has been exceeded.	True	10298.44	10297.715	1742.841	1742.842
60	16	0.04271	ok	optimal	0.56703	2	Maximum number of function evaluations has been exceeded.	True	9953.816	9776.138	1414.534	1414.534
60	17	0.04729	ok	optimal	0.74299	2	Maximum number of function evaluations has been exceeded.	True	12009.845	12009.838	2592.742	2590.234
60	18	0.0469	ok	optimal	0.71353	2	Maximum number of function evaluations has been exceeded.	True	11767.655	11767.619	2261.965	2261.965
60	19	0.05625	ok	optimal	0.72962	2	Maximum number of function evaluations has been exceeded.	True	10659.292	10659.286	1661.927	1661.791
60	20	0.05631	ok	optimal	0.62326	2	Maximum number of function evaluations has been exceeded.	True	12038.178	12009.856	1797.673	1797.673
60	21	0.04431	ok	optimal	0.62119	2	Maximum number of function evaluations has been exceeded.	True	12979.597	12944.509	2244.638	2244.638
60	22	0.04562	ok	optimal	0.69312	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	10780.028	10700.896	1968.254	1968.393
60	23	0.04717	ok	optimal	0.74539	2	Maximum number of function evaluations has been exceeded.	True	10681.835	10676.709	1901.916	1901.927
60	24	0.04922	ok	optimal	0.55837	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	11389.392	10978.203	1863.871	1863.857
60	25	0.04252	ok	optimal	0.65557	2	Maximum number of function evaluations has been exceeded.	True	10645.668	10447.118	1550.48	1550.48
60	26	0.04989	ok	optimal	0.70456	2	Maximum number of function evaluations has been exceeded.	True	12481.112	12444.708	2253.935	2253.935
60	27	0.04415	ok	optimal	0.66993	2	Maximum number of function evaluations has been exceeded.	True	11121.51	10945.032	1990.56	1990.593
60	28	0.1109	ok	optimal	0.79825	2	Maximum number of function evaluations has been exceeded.	True	9959.022	9958.349	1658.749	1658.749
60	29	0.05663	ok	optimal	0.73618	2	Maximum number of function evaluations has been exceeded.	True	13542.666	13472.433	1882.112	1882.141
65	0	0.05422	ok	optimal	0.84532	2	Maximum number of function evaluations has been exceeded.	True	12995.62	12964.569	2329.107	2329.107
65	1	0.04619	ok	optimal	0.71428	2	Maximum number of function evaluations has been exceeded.	True	11489.949	11374.817	1915.645	1915.645
65	2	0.05356	ok	optimal	0.87685	2	Maximum number of function evaluations has been exceeded.	True	12179.148	12178.249	2218.315	2218.315
65	3	0.05429	ok	optimal	0.79539	2	Maximum number of function evaluations has been exceeded.	True	12389.296	12294.88	1724.198	1724.198
65	4	0.05029	ok	optimal	0.89723	2	Maximum number of function evaluations has been exceeded.	True	11140.926	11140.631	1834.779	1834.779
65	5	0.04478	ok	optimal	0.82556	2	Maximum number of function evaluations has been exceeded.	True	13331.019	13320.645	2439.644	2439.644
65	6	0.04523	ok	optimal	0.84462	2	Maximum number of function evaluations has been exceeded.	True	16800.956	16795.563	1899.565	1899.565
65	7	0.05112	ok	optimal	0.74723	2	Maximum number of function evaluations has been exceeded.	True	13182.055	13129.741	2064.619	2064.619
65	8	0.04611	ok	optimal	0.85639	2	Maximum number of function evaluations has been exceeded.	True	10823.835	10822.241	1919.9	1919.9
65	9	0.04635	ok	optimal	0.74574	2	Maximum number of function evaluations has been exceeded.	True	11503.444	11422.687	1964.792	1964.969
65	10	0.05412	ok	optimal	0.89012	2	Maximum number of function evaluations has been exceeded.	True	12456.687	12456.687	2629.012	2629.193
65	11	0.04595	ok	optimal	0.82217	2	Maximum number of function evaluations has been exceeded.	True	14328.297	14238.086	2558.896	2558.896
65	12	0.04903	ok	optimal	0.79343	2	Maximum number of function evaluations has been exceeded.	True	12633.65	12541.681	1874.964	1874.968
65	13	0.04302	ok	optimal	0.88343	2	Maximum number of function evaluations has been exceeded.	True	12272.443	12272.443	2350.53	2350.484
65	14	0.05145	ok	optimal	0.84999	2	Maximum number of function evaluations has been exceeded.	True	13617.795	13612.826	2327.046	2327.046
65	15	0.05386	ok	optimal	0.90013	2	Maximum number of function evaluations has been exceeded.	True	11010.893	11010.735	1969.66	1969.66
65	16	0.04205	ok	optimal	0.7558	2	Maximum number of function evaluations has been exceeded.	True	10402.474	10209.516	1635.907	1635.907
65	17	0.06563	ok	optimal	0.92128	2	Maximum number of function evaluations has been exceeded.	True	13910.566	13906.751	2208.785	2208.785
65	18	0.04612	ok	optimal	0.79865	2	Maximum number of function evaluations has been exceeded.	True	12345.898	12315.507	2422.694	2422.694
65	19	0.057	ok	optimal	0.80447	2	Maximum number of function evaluations has been exceeded.	True	10448.265	10432.305	1666.17	1666.17
65	20	0.04823	ok	optimal	0.75841	2	Maximum number of function evaluations has been exceeded.	True	12353.094	12178.866	1797.74	1797.767
65	21	0.04809	ok	optimal	0.82887	2	Maximum number of function evaluations has been exceeded.	True	14216.099	14208.77	2498.025	2498.025
65	22	0.04791	ok	optimal	0.8511	2	Maximum number of function evaluations has been exceeded.	True	11873.056	11829.521	1997.37	1997.37
65	23	0.04856	ok	optimal	0.83071	2	Maximum number of function evaluations has been exceeded.	True	12500.262	12451.457	2064.29	2064.29
65	24	0.04666	ok	optimal	0.8836	2	Maximum number of function evaluations has been exceeded.	True	12857.053	12850.297	2384.993	2384.993
65	25	0.04712	ok	optimal	0.73429	2	Maximum number of function evaluations has been exceeded.	True	11363.081	11132.23	1676.001	1676.001
65	26	0.04667	ok	optimal	0.6924	2	Maximum number of function evaluations has been exceeded.	True	14008.6	13767.552	2360.684	2360.684
65	27	0.0477	ok	optimal	0.74291	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	10965.836	10842.76	1648.43	1648.736
65	28	0.0563	ok	optimal	0.84515	2	Maximum number of function evaluations has been exceeded.	True	10214.275	10206.687	1832.417	1832.417
65	29	0.04995	ok	optimal	0.89683	2	Maximum number of function evaluations has been exceeded.	True	14631.187	14625.439	2280.097	2280.097
